,City,Id,Type,X,Y,Fencing,Lighting,Accessible for disabled,Parking,Status,Competitions,Year of building
8005,שדות נגב,213G2101869,Fitness,162464.0,592481.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1960
8006,שדות נגב,213B1104122,Basketball court,155629.0,593783.0,Yes,Yes,Yes,No,Active and in need of renovation,Not used for official competitions,1997
8007,שדות נגב,213B3104195,Other,161032.0,589427.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2015
8008,שדות נגב,213F2103289,Football field,153608.0,595708.0,No,No,Yes,No,Normal and active,Not used for official competitions,2004
8009,שדות נגב,213F2103320,Football field,162274.0,590458.0,No,Yes,Yes,No,Active and in need of renovation,Not used for official competitions,2007
8010,שדות נגב,213F2104799,Football field,164134.0,596614.0,No,No,No,No,Normal and active,Not used for official competitions,2003
8011,שדות נגב,213G1100850,Fitness,161207.0,593378.0,No,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1960
8012,שדות נגב,213A2103379,Fitness,160997.0,589465.0,No,No,Yes,Yes,Normal and active,Not used for official competitions,2010
8013,שדות נגב,213B1104580,Basketball court,156319.0,593526.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1997
8014,שדות נגב,213A2103352,Fitness,161446.0,593358.0,No,No,Yes,Yes,Normal and active,Not used for official competitions,2010
8015,שדות נגב,213T1103150,Tennis court,155628.0,597543.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1997
8016,שדרות,096G3308569,Fitness,161240.0,604742.0,Yes,Yes,Yes,No,Normal and active,Not used for official competitions,2019
8017,שדרות,096K1108570,Synthetic grass court,161070.0,603256.0,Yes,Yes,Yes,No,Normal and active,Not used for official competitions,2018
8018,שדרות,096B3108571,Other,160678.0,603761.0,Yes,Yes,Yes,Yes,Normal and active,Irrelevant,2020
8019,שדרות,096G3101130,Fitness,161110.0,603260.0,Yes,Yes,Yes,Yes,Active and in need of renovation,National,1986
8020,שדרות,096G1100687,Fitness,161140.0,603370.0,Yes,Yes,No,No,Active and in need of renovation,Not used for official competitions,1977
8021,שדרות,096M1106213,Mini pitch,161120.0,603310.0,Yes,No,No,Yes,Active and in need of renovation,Not used for official competitions,2006
8022,שדרות,096A1103002,Fitness,161110.0,603260.0,No,Yes,No,Yes,Active and in need of renovation,Not used for official competitions,1988
8023,שדרות,096G4100293,Fitness,162050.0,604120.0,Yes,Yes,Yes,Yes,Active and in need of renovation,National,1983
8024,שדרות,096G1100294,Fitness,162100.0,603770.0,No,Yes,No,No,Active and in need of renovation,Not used for official competitions,1972
8025,שדרות,096B1103664,Basketball court,162050.0,603730.0,No,Yes,No,No,Normal and active,Not used for official competitions,1997
8026,שדרות,096G1100159,Fitness,160730.0,604503.0,Yes,Yes,Yes,No,Normal and active,Not used for official competitions,1986
8027,שדרות,096B1103766,Basketball court,160940.0,604287.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1997
8028,שדרות,096A2107161,Fitness,160760.0,604230.0,Yes,No,No,No,Inactive,Not used for official competitions,2009
8029,שדרות,096P2102196,Swimming pool,161950.0,603150.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1969
8030,שדרות,096T1103968,Tennis court,161930.0,603260.0,Yes,Yes,No,Yes,Active and in need of renovation,Not used for official competitions,2009
8031,שדרות,096B1103663,Basketball court,161940.0,603350.0,Yes,Yes,No,Yes,Active and in need of renovation,Not used for official competitions,1997
8032,שדרות,096B2103716,Combined sports pitch,161950.0,603330.0,Yes,Yes,No,Yes,Active and in need of renovation,Not used for official competitions,1988
8033,שדרות,096G1100344,Fitness,161700.0,603980.0,No,Yes,No,Yes,Active and in need of renovation,Not used for official competitions,1976
8034,שדרות,096F1103742,Football field,161910.0,604150.0,Yes,Yes,Yes,Yes,Active and in need of renovation,National,1966
8035,שדרות,096A2107164,Fitness,161620.0,603720.0,No,No,No,No,Active and in need of renovation,Not used for official competitions,2009
8036,שדרות,096G1101151,Fitness,161350.0,603610.0,Yes,Yes,No,Yes,Active and in need of renovation,Not used for official competitions,1960
8037,שדרות,096B1103789,Basketball court,161680.0,604000.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1975
8038,שדרות,096B1103753,Basketball court,162210.0,604110.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1995
8039,שדרות,096B1105966,Basketball court,161140.0,603390.0,Yes,No,No,Yes,Normal and active,Not used for official competitions,1995
8040,שדרות,096X1107465,Extreme,161409.0,604521.0,No,No,No,No,Normal and active,Not used for official competitions,2010
8041,שדרות,096B1105068,Basketball court,160385.0,604489.0,Yes,No,No,No,Normal and active,Irrelevant,2010
8042,שדרות,096X1107466,Extreme,161061.0,603324.0,Yes,Yes,No,No,Normal and active,Irrelevant,0
8043,שדרות,096B2105060,Combined sports pitch,160686.0,604918.0,Yes,No,No,No,Active and in need of renovation,Irrelevant,2008
8044,שדרות,096B2105151,Combined sports pitch,161271.0,604691.0,Yes,Yes,No,No,Normal and active,Irrelevant,2012
8045,שדרות,096B2105198,Combined sports pitch,162416.0,604420.0,Yes,No,No,No,Normal and active,Irrelevant,2011
8046,שדרות,096B2105195,Combined sports pitch,160928.0,603970.0,Yes,No,No,No,Normal and active,Irrelevant,2011
8047,שדרות,096M1106191,Mini pitch,161073.0,603428.0,No,No,No,No,Normal and active,Irrelevant,2012
8048,שדרות,096F3101313,Football field,162075.0,604181.0,Yes,Yes,Yes,Yes,Normal and active,Local and regional,2017
8049,שדרות,096A2107163,Fitness,160935.0,604269.0,No,No,No,No,Normal and active,Irrelevant,2015
8050,שדרות,096A2107166,Fitness,160892.0,604711.0,No,No,No,No,Normal and active,Not used for official competitions,2016
8051,שדרות,096A2107168,Fitness,160492.0,604782.0,No,No,No,No,Normal and active,Not used for official competitions,2015
8052,שדרות,096A2107182,Fitness,161160.0,603956.0,No,No,No,No,Normal and active,Not used for official competitions,0
8053,שדרות,096A2107170,Fitness,161283.0,604290.0,No,No,No,No,Normal and active,Not used for official competitions,2017
8054,שדרות,096A2107176,Fitness,161107.0,603413.0,No,No,No,No,Normal and active,Not used for official competitions,2017
8055,שדרות,096A2107173,Fitness,161236.0,603527.0,No,No,No,No,Normal and active,Not used for official competitions,2014
8056,שדרות,096A2107174,Fitness,161250.0,603360.0,No,No,No,No,Normal and active,Not used for official competitions,0
8057,שדרות,096A2107162,Fitness,161930.0,603342.0,No,No,No,No,Normal and active,Not used for official competitions,2016
8058,שדרות,096A2107160,Fitness,161975.0,603348.0,No,No,No,No,Normal and active,Not used for official competitions,2015
8059,שדרות,096A2107172,Fitness,162506.0,603750.0,No,No,No,No,Normal and active,Not used for official competitions,2015
8060,שדרות,096A2107171,Fitness,162147.0,603968.0,No,No,No,No,Normal and active,Not used for official competitions,2012
8061,שדרות,096A2107167,Fitness,162695.0,604454.0,No,No,No,No,Normal and active,Not used for official competitions,2016
8062,שדרות,096A2107169,Fitness,162271.0,603768.0,No,No,No,No,Normal and active,Not used for official competitions,2016
8063,שוהם,120A2108367,Fitness,195091.0,656479.0,No,No,No,No,Normal and active,Not used for official competitions,2020
8064,שוהם,120B1103286,Basketball court,194800.0,656610.0,Yes,Yes,Yes,Yes,Normal and active,National,1999
8065,שוהם,120G3107293,Fitness,195150.0,655210.0,Yes,Yes,Yes,Yes,Normal and active,National,2003
8066,שוהם,120B2106862,Combined sports pitch,195180.0,655190.0,Yes,Yes,Yes,Yes,Normal and active,National,2003
8067,שוהם,120G2107715,Fitness,195160.0,656400.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2007
8068,שוהם,120E1107677,Petanque field,194980.0,656850.0,No,Yes,No,Yes,Normal and active,National,2008
8069,שוהם,120B2106814,Combined sports pitch,195250.0,656080.0,Yes,Yes,Yes,Yes,Normal and active,National,2005
8070,שוהם,120F1104319,Football field,194300.0,655210.0,Yes,Yes,Yes,Yes,Normal and active,National,2003
8071,שוהם,120M1106220,Mini pitch,194420.0,655090.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2007
8072,שוהם,120P1106056,Swimming pool,194740.0,655550.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1998
8073,שוהם,120R1106889,Other,195240.0,656290.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1999
8074,שוהם,120B2106868,Combined sports pitch,195300.0,656550.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2004
8075,שוהם,120G1100118,Fitness,195250.0,655990.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2008
8076,שוהם,120R1107468,Other,194830.0,655520.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2003
8077,שוהם,120M1103341,Mini pitch,194780.0,655500.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,2012
8078,שוהם,120T1100084,Tennis court,194810.0,655500.0,Yes,Yes,No,Yes,Normal and active,National,1997
8079,שוהם,120A1103023,Fitness,194770.0,655480.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1999
8080,שוהם,120B2106813,Combined sports pitch,194970.0,656650.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2003
8081,שוהם,120G3108196,Fitness,194960.0,656310.0,Yes,Yes,Yes,Yes,Normal and active,National,1998
8082,שוהם,120A2107111,Fitness,194860.0,656190.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2007
8083,שוהם,120B2106828,Combined sports pitch,194810.0,656560.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2007
8084,שוהם,120B2106871,Combined sports pitch,195220.0,657111.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2001
8085,שומרון,232G2308714,Fitness,204631.0,683410.0,No,No,No,No,Normal and active,Not used for official competitions,2019
8086,שומרון,232K1108715,Synthetic grass court,212304.0,688148.0,No,No,No,No,Normal and active,Not used for official competitions,2020
8087,שומרון,232K1108716,Synthetic grass court,211045.0,669151.0,No,No,No,No,Normal and active,Not used for official competitions,2019
8088,שומרון,232K1108718,Synthetic grass court,210521.0,668406.0,No,No,No,No,Normal and active,Not used for official competitions,2020
8089,שומרון,232K1108719,Synthetic grass court,206563.0,664077.0,No,No,No,No,Normal and active,Not used for official competitions,2020
8090,שומרון,232G3308720,Fitness,201163.0,678065.0,No,No,No,No,Normal and active,Not used for official competitions,2019
8091,שומרון,232G3308725,Fitness,223756.0,669668.0,No,No,No,No,Normal and active,Not used for official competitions,2013
8092,שומרון,232G3308728,Fitness,202869.0,669435.0,No,No,No,No,Normal and active,Not used for official competitions,2012
8093,שומרון,232G2100445,Fitness,202815.0,669879.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8094,שומרון,232P1102447,Swimming pool,202815.0,669879.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8095,שומרון,232T1105675,Tennis court,202815.0,669879.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8096,שומרון,232A1106344,Fitness,202815.0,669879.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8097,שומרון,232B1105644,Basketball court,207143.0,688198.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,0
8098,שומרון,232B1103670,Basketball court,207143.0,688198.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8099,שומרון,232B1105649,Basketball court,228901.0,675774.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8100,שומרון,232G2100946,Fitness,231538.0,682765.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8101,שומרון,232P1102137,Swimming pool,231538.0,682765.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8102,שומרון,232B1105689,Basketball court,231538.0,682765.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8103,שומרון,232B1105642,Basketball court,208919.0,665435.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,0
8104,שומרון,232P2102156,Swimming pool,210116.0,668509.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8105,שומרון,232T1105648,Tennis court,210116.0,668509.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8106,שומרון,232B1105646,Basketball court,210116.0,668509.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8107,שומרון,232A1106320,Fitness,210116.0,668509.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8108,שומרון,232B1105643,Basketball court,224993.0,677903.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8109,שומרון,232B1105653,Basketball court,216534.0,709943.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8110,שומרון,232A1106307,Fitness,216534.0,709943.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8111,שומרון,232B1105641,Basketball court,210754.0,704721.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8112,שומרון,232A1105647,Fitness,210754.0,704721.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8113,שומרון,232B1105660,Basketball court,215206.0,709898.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,0
8114,שומרון,232B1105655,Basketball court,221974.0,675234.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8115,שומרון,232B1105651,Basketball court,210808.0,672985.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8116,שומרון,232B1103668,Basketball court,210808.0,672985.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8117,שומרון,232B1105657,Basketball court,223563.0,669769.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,0
8118,שומרון,232A1102999,Fitness,223563.0,669769.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,0
8119,שומרון,232P1102238,Swimming pool,216470.0,703026.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8120,שומרון,232B1105658,Basketball court,216470.0,703026.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,0
8121,שומרון,232B1105654,Basketball court,232491.0,666528.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,0
8122,שומרון,232B1105652,Basketball court,206666.0,674980.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8123,שומרון,232A2105650,Fitness,206666.0,674980.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
8124,שומרון,232B1105656,Basketball court,209693.0,673048.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,0
